txn_id	post_date	packet_number	source_transaction	description_vendor	amount	account	fund	sub_fund	acct_code	acct_name	section	acct_type	category	consolidated_name
6594	03/21/2025	PYPKT01931	PYPKT01931	PYPKT01931 - 03/21/2025 PAYROLL - Pay 3/21/2025 - 03/21/2025 PAYROLL: 3/1/2025-3/14/2025	730.57	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6595	04/04/2025	PYPKT01952	PYPKT01952	PYPKT01952 - 04/04/2025 PAYROLL - Pay 4/4/2025 - 04/04/2025 PAYROLL: 3/15/2025-3/28/2025	746.61	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6596	04/17/2025	PYPKT01958	PYPKT01958	PYPKT01958 - 04/17/2025 PAYROLL - Pay 4/17/2025 - 04/17/2025 PAYROLL: 3/29/2025-4/11/2025	777.91	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6597	05/02/2025	PYPKT01973	PYPKT01973	PYPKT01973 - 05/02/2025 PAYROLL - Pay 5/2/2025 - 05/02/2025 PAYROLL: 4/12/2025-4/25/2025	768.56	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6598	05/16/2025	PYPKT01982	PYPKT01982	PYPKT01982 - 05/16/2025 PAYROLL - Pay 5/16/2025 - 05/16/2025 PAYROLL : 4/26/2025-5/9/2025	761.05	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6599	05/30/2025	PYPKT01989	PYPKT01989	PYPKT01989 - 05/30/2025 PAYROLL - Pay 5/30/2025 - 05/30/2025 PAYROLL: 5/10/2025-5/23/2025	765.95	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6600	06/06/2025	PYPKT02002	PYPKT02002	PYPKT02002 - 06/13/2025 PAYROLL - Pay 6/13/2025 - 06/13/2025 PAYROLL: 5/24/2025-6/6/2025	770.45	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6601	06/27/2025	PYPKT02013	PYPKT02013	PYPKT02013 - 06/27/2025 PAYROLL - Pay 6/27/2025 - 06/27/2025 PAYROLL: 6/7/2025-6/20/2025	799.92	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6602	07/07/2025	PYPKT02032	PYPKT02032	PYPKT02032 - 07/11/2025 PAYROLL - Pay 7/11/2025 - 07/11/2025 PAYROLL: 6/21/2025-7/4/2025	780.34	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6603	07/21/2025	PYPKT02040	PYPKT02040	PYPKT02040 - 07/25/2025 PAYROLL - Pay 7/25/2025 - 07/25/2025 PAYROLL: 7/5/2025-7/18/2025	747.58	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6604	08/04/2025	PYPKT02055	PYPKT02055	PYPKT02055 - 08/08/2025 PAYROLL - Pay 8/8/2025 - 08/08/2025 PAYROLL: 7/19/2025-8/1/2025	691.32	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6605	08/18/2025	PYPKT02060	PYPKT02060	PYPKT02060 - 08/22/2025 PAYROLL - Pay 8/22/2025 - 08/22/2025 PAYROLL: 8/2/2025-8/15/2025	691.32	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6606	09/02/2025	PYPKT02068	PYPKT02068	PYPKT02068 - 09/05/2025 PAYROLL - Pay 9/5/2025 - 09/05/2025 PAYROLL: 8/16/2025-8/29/2025	638.48	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6607	09/15/2025	PYPKT02074	PYPKT02074	PYPKT02074 - 09/19/2025 PAYROLL - Pay 9/19/2025 - 09/19/2025 PAYROLL: 8/30/2025-9/12/2025	598.92	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6608	09/29/2025	PYPKT02093	PYPKT02093	PYPKT02093 - 10/03/2025 PAYROLL - Pay 10/3/2025 - 10/03/2025 PAYROLL: 9/13/2025-9/26/2025	606.43	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6609	10/14/2025	PYPKT02108	PYPKT02108	PYPKT02108 - 10/17/2025 PAYROLL - Pay 10/17/2025 - 10/17/2025 PAYROLL: 9/27/2025-10/10/2025	598.92	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6610	10/27/2025	PYPKT02120	PYPKT02120	PYPKT02120 - 10/31/2025 PAYROLL - Pay 10/31/2025 - 10/31/2025 PAYROLL: 10/11/2025-10/24/2025	598.92	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6611	11/10/2025	PYPKT02134	PYPKT02134	PYPKT02134 - 11/14/2025 PAYROLL - Pay 11/14/2025 - 11/14/2025 PAYROLL: 10/25/2025-11/7/2025	598.92	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6612	11/21/2025	PYPKT02146	PYPKT02146	PYPKT02146 - 11/26/2025 PAYROLL - Pay 11/26/2025 - 11/26/2025 PAYROLL: 11/8/2025-11/21/2025	1003.48	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6613	12/08/2025	PYPKT02158	PYPKT02158	PYPKT02158 - 12/12/2025 PAYROLL - Pay 12/12/2025 - 12/12/2025 PAYROLL: 11/22/2025-12/5/2025	559.48	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6614	12/18/2025	PYPKT02167	PYPKT02167	PYPKT02167 - 12/26/2025 PAYROLL - Pay 12/26/2025 - 12/26/2025 PAYROLL: 12/6/2025-12/19/2025	762.24	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6615	12/30/2025	PYPKT02175	PYPKT02175	PAYROLL 12/31/2025 DANIEL WILLIAMS - Pay 12/31/2025 - FINAL PAYROLL 12/31/2025 DANIEL PYPKT02175 WILLIAMS:- FINAL 12/31/2025-12/31/2025	51.93	03-71-51500	03	71	51500	SOC SEC	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	SOC SEC
6616	01/10/2025	PYPKT01855	PYPKT01855	PYPKT01855 - 01/10/2025 PAYROLL - Pay 1/10/2025 - 01/10/2025 PAYROLL: 12/21/2024-1/3/2025	509.17	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6617	01/24/2025	PYPKT01870	PYPKT01870	PYPKT01870 - 01/24/2025 PAYROLL - Pay 1/24/2025 - 01/24/2025 PAYROLL: 1/4/2025-1/17/2025	661.36	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6618	02/07/2025	PYPKT01887	PYPKT01887	PYPKT01887 - 02/07/2025 PAYROLL - Pay 2/7/2025 - 02/07/2025 PAYROLL: 1/18/2025-1/31/2025	512.73	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6619	02/21/2025	PYPKT01896	PYPKT01896	PYPKT01896 - 02/21/2025 PAYROLL - Pay 2/21/2025 - 02/21/2025 PAYROLL: 2/1/2025-2/14/2025	522.2	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6620	03/07/2025	PYPKT01917	PYPKT01917	PYPKT01917 - 03/07/2025 PAYROLL - Pay 3/7/2025 - 03/07/2025 PAYROLL: 2/15/2025-2/28/2025	509.17	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6621	03/21/2025	PYPKT01931	PYPKT01931	PYPKT01931 - 03/21/2025 PAYROLL - Pay 3/21/2025 - 03/21/2025 PAYROLL: 3/1/2025-3/14/2025	520.47	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6622	04/04/2025	PYPKT01952	PYPKT01952	PYPKT01952 - 04/04/2025 PAYROLL - Pay 4/4/2025 - 04/04/2025 PAYROLL: 3/15/2025-3/28/2025	582.15	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6623	04/17/2025	PYPKT01958	PYPKT01958	PYPKT01958 - 04/17/2025 PAYROLL - Pay 4/17/2025 - 04/17/2025 PAYROLL: 3/29/2025-4/11/2025	580.57	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6624	05/02/2025	PYPKT01973	PYPKT01973	PYPKT01973 - 05/02/2025 PAYROLL - Pay 5/2/2025 - 05/02/2025 PAYROLL: 4/12/2025-4/25/2025	580.57	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6625	05/16/2025	PYPKT01982	PYPKT01982	PYPKT01982 - 05/16/2025 PAYROLL - Pay 5/16/2025 - 05/16/2025 PAYROLL : 4/26/2025-5/9/2025	580.57	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6626	05/30/2025	PYPKT01989	PYPKT01989	PYPKT01989 - 05/30/2025 PAYROLL - Pay 5/30/2025 - 05/30/2025 PAYROLL: 5/10/2025-5/23/2025	585.31	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6627	06/06/2025	PYPKT02002	PYPKT02002	PYPKT02002 - 06/13/2025 PAYROLL - Pay 6/13/2025 - 06/13/2025 PAYROLL: 5/24/2025-6/6/2025	580.57	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6628	06/27/2025	PYPKT02013	PYPKT02013	PYPKT02013 - 06/27/2025 PAYROLL - Pay 6/27/2025 - 06/27/2025 PAYROLL: 6/7/2025-6/20/2025	589.94	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6629	07/07/2025	PYPKT02032	PYPKT02032	PYPKT02032 - 07/11/2025 PAYROLL - Pay 7/11/2025 - 07/11/2025 PAYROLL: 6/21/2025-7/4/2025	580.57	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6630	07/21/2025	PYPKT02040	PYPKT02040	PYPKT02040 - 07/25/2025 PAYROLL - Pay 7/25/2025 - 07/25/2025 PAYROLL: 7/5/2025-7/18/2025	587.17	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6631	08/04/2025	PYPKT02055	PYPKT02055	PYPKT02055 - 08/08/2025 PAYROLL - Pay 8/8/2025 - 08/08/2025 PAYROLL: 7/19/2025-8/1/2025	580.57	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6632	08/18/2025	PYPKT02060	PYPKT02060	PYPKT02060 - 08/22/2025 PAYROLL - Pay 8/22/2025 - 08/22/2025 PAYROLL: 8/2/2025-8/15/2025	580.57	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6633	09/02/2025	PYPKT02068	PYPKT02068	PYPKT02068 - 09/05/2025 PAYROLL - Pay 9/5/2025 - 09/05/2025 PAYROLL: 8/16/2025-8/29/2025	586.87	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6634	09/15/2025	PYPKT02074	PYPKT02074	PYPKT02074 - 09/19/2025 PAYROLL - Pay 9/19/2025 - 09/19/2025 PAYROLL: 8/30/2025-9/12/2025	586.87	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6635	09/29/2025	PYPKT02093	PYPKT02093	PYPKT02093 - 10/03/2025 PAYROLL - Pay 10/3/2025 - 10/03/2025 PAYROLL: 9/13/2025-9/26/2025	586.87	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6636	10/14/2025	PYPKT02108	PYPKT02108	PYPKT02108 - 10/17/2025 PAYROLL - Pay 10/17/2025 - 10/17/2025 PAYROLL: 9/27/2025-10/10/2025	586.87	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6637	10/27/2025	PYPKT02120	PYPKT02120	PYPKT02120 - 10/31/2025 PAYROLL - Pay 10/31/2025 - 10/31/2025 PAYROLL: 10/11/2025-10/24/2025	586.87	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6638	11/10/2025	PYPKT02134	PYPKT02134	PYPKT02134 - 11/14/2025 PAYROLL - Pay 11/14/2025 - 11/14/2025 PAYROLL: 10/25/2025-11/7/2025	586.87	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6639	11/21/2025	PYPKT02146	PYPKT02146	PYPKT02146 - 11/26/2025 PAYROLL - Pay 11/26/2025 - 11/26/2025 PAYROLL: 11/8/2025-11/21/2025	523.73	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6640	12/08/2025	PYPKT02158	PYPKT02158	PYPKT02158 - 12/12/2025 PAYROLL - Pay 12/12/2025 - 12/12/2025 PAYROLL: 11/22/2025-12/5/2025	465.36	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6641	12/18/2025	PYPKT02167	PYPKT02167	PYPKT02167 - 12/26/2025 PAYROLL - Pay 12/26/2025 - 12/26/2025 PAYROLL: 12/6/2025-12/19/2025	521.98	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6642	12/18/2025	PYPKT02177	PYPKT02177	12/26/2025 12/6/2025-12/ - CORRECTION PROCESS FOR LAGERSPYPKT02167 DUE TO SYSTEM - 12/26/2025 PULLING PAYROLL INCORRECT - Pay PERCENTAGE:	460.58	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	LAGERS
6643	12/31/2025	PYPKT02185	PYPKT02185	FOR LAGERS DUE TO SYSTEM PULLING INCORRECT PERCENTAGE - Pay 12/31/2025 - LAGERS CORRECTION FOR INCORRECT PYPKT02177 PERCENT- CORRECTION BEING PULLED PROCESS IN: 12/6/2025-12/19/2025	-521.98	03-71-51510	03	71	51510	LAGERS	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Benefits	LAGERS
6644	01/10/2025	PYPKT01855	PYPKT01855	PYPKT01855 - 01/10/2025 PAYROLL - Pay 1/10/2025 - 01/10/2025 PAYROLL: 12/21/2024-1/3/2025	166.15	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6645	01/24/2025	PYPKT01870	PYPKT01870	PYPKT01870 - 01/24/2025 PAYROLL - Pay 1/24/2025 - 01/24/2025 PAYROLL: 1/4/2025-1/17/2025	217.0	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6646	02/07/2025	PYPKT01887	PYPKT01887	PYPKT01887 - 02/07/2025 PAYROLL - Pay 2/7/2025 - 02/07/2025 PAYROLL: 1/18/2025-1/31/2025	155.67	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6647	02/21/2025	PYPKT01896	PYPKT01896	PYPKT01896 - 02/21/2025 PAYROLL - Pay 2/21/2025 - 02/21/2025 PAYROLL: 2/1/2025-2/14/2025	161.41	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6648	03/07/2025	PYPKT01917	PYPKT01917	PYPKT01917 - 03/07/2025 PAYROLL - Pay 3/7/2025 - 03/07/2025 PAYROLL: 2/15/2025-2/28/2025	156.29	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6649	03/21/2025	PYPKT01931	PYPKT01931	PYPKT01931 - 03/21/2025 PAYROLL - Pay 3/21/2025 - 03/21/2025 PAYROLL: 3/1/2025-3/14/2025	170.85	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6650	04/04/2025	PYPKT01952	PYPKT01952	PYPKT01952 - 04/04/2025 PAYROLL - Pay 4/4/2025 - 04/04/2025 PAYROLL: 3/15/2025-3/28/2025	174.6	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6651	04/17/2025	PYPKT01958	PYPKT01958	PYPKT01958 - 04/17/2025 PAYROLL - Pay 4/17/2025 - 04/17/2025 PAYROLL: 3/29/2025-4/11/2025	181.92	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6652	05/02/2025	PYPKT01973	PYPKT01973	PYPKT01973 - 05/02/2025 PAYROLL - Pay 5/2/2025 - 05/02/2025 PAYROLL: 4/12/2025-4/25/2025	179.74	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6653	05/16/2025	PYPKT01982	PYPKT01982	PYPKT01982 - 05/16/2025 PAYROLL - Pay 5/16/2025 - 05/16/2025 PAYROLL : 4/26/2025-5/9/2025	177.98	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6654	05/30/2025	PYPKT01989	PYPKT01989	PYPKT01989 - 05/30/2025 PAYROLL - Pay 5/30/2025 - 05/30/2025 PAYROLL: 5/10/2025-5/23/2025	179.13	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6655	06/06/2025	PYPKT02002	PYPKT02002	PYPKT02002 - 06/13/2025 PAYROLL - Pay 6/13/2025 - 06/13/2025 PAYROLL: 5/24/2025-6/6/2025	180.18	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6656	06/27/2025	PYPKT02013	PYPKT02013	PYPKT02013 - 06/27/2025 PAYROLL - Pay 6/27/2025 - 06/27/2025 PAYROLL: 6/7/2025-6/20/2025	187.07	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6657	07/07/2025	PYPKT02032	PYPKT02032	PYPKT02032 - 07/11/2025 PAYROLL - Pay 7/11/2025 - 07/11/2025 PAYROLL: 6/21/2025-7/4/2025	182.49	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6658	07/21/2025	PYPKT02040	PYPKT02040	PYPKT02040 - 07/25/2025 PAYROLL - Pay 7/25/2025 - 07/25/2025 PAYROLL: 7/5/2025-7/18/2025	174.83	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6659	08/04/2025	PYPKT02055	PYPKT02055	PYPKT02055 - 08/08/2025 PAYROLL - Pay 8/8/2025 - 08/08/2025 PAYROLL: 7/19/2025-8/1/2025	161.67	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6660	08/18/2025	PYPKT02060	PYPKT02060	PYPKT02060 - 08/22/2025 PAYROLL - Pay 8/22/2025 - 08/22/2025 PAYROLL: 8/2/2025-8/15/2025	161.67	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6661	09/02/2025	PYPKT02068	PYPKT02068	PYPKT02068 - 09/05/2025 PAYROLL - Pay 9/5/2025 - 09/05/2025 PAYROLL: 8/16/2025-8/29/2025	149.31	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6662	09/15/2025	PYPKT02074	PYPKT02074	PYPKT02074 - 09/19/2025 PAYROLL - Pay 9/19/2025 - 09/19/2025 PAYROLL: 8/30/2025-9/12/2025	140.06	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6663	09/29/2025	PYPKT02093	PYPKT02093	PYPKT02093 - 10/03/2025 PAYROLL - Pay 10/3/2025 - 10/03/2025 PAYROLL: 9/13/2025-9/26/2025	141.82	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6664	10/14/2025	PYPKT02108	PYPKT02108	PYPKT02108 - 10/17/2025 PAYROLL - Pay 10/17/2025 - 10/17/2025 PAYROLL: 9/27/2025-10/10/2025	140.06	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6665	10/27/2025	PYPKT02120	PYPKT02120	PYPKT02120 - 10/31/2025 PAYROLL - Pay 10/31/2025 - 10/31/2025 PAYROLL: 10/11/2025-10/24/2025	140.07	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6666	11/10/2025	PYPKT02134	PYPKT02134	PYPKT02134 - 11/14/2025 PAYROLL - Pay 11/14/2025 - 11/14/2025 PAYROLL: 10/25/2025-11/7/2025	140.06	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6667	11/21/2025	PYPKT02146	PYPKT02146	PYPKT02146 - 11/26/2025 PAYROLL - Pay 11/26/2025 - 11/26/2025 PAYROLL: 11/8/2025-11/21/2025	234.69	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6668	12/08/2025	PYPKT02158	PYPKT02158	PYPKT02158 - 12/12/2025 PAYROLL - Pay 12/12/2025 - 12/12/2025 PAYROLL: 11/22/2025-12/5/2025	130.85	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6669	12/18/2025	PYPKT02167	PYPKT02167	PYPKT02167 - 12/26/2025 PAYROLL - Pay 12/26/2025 - 12/26/2025 PAYROLL: 12/6/2025-12/19/2025	178.26	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6670	12/30/2025	PYPKT02175	PYPKT02175	PAYROLL 12/31/2025 DANIEL WILLIAMS - Pay 12/31/2025 - FINAL PAYROLL 12/31/2025 DANIEL PYPKT02175 WILLIAMS:- FINAL 12/31/2025-12/31/2025	12.14	03-71-51520	03	71	51520	MEDICARE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	MEDICARE
6671	01/10/2025	PYPKT01855	PYPKT01855	PYPKT01855 - 01/10/2025 PAYROLL - Pay 1/10/2025 - 01/10/2025 PAYROLL: 12/21/2024-1/3/2025	300.0	03-71-51540	03	71	51540	COUNTY HEALTH INSURANCE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	COUNTY HEALTH INSURANCE
6672	01/24/2025	PYPKT01870	PYPKT01870	PYPKT01870 - 01/24/2025 PAYROLL - Pay 1/24/2025 - 01/24/2025 PAYROLL: 1/4/2025-1/17/2025	300.0	03-71-51540	03	71	51540	COUNTY HEALTH INSURANCE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	COUNTY HEALTH INSURANCE
6673	02/07/2025	PYPKT01887	PYPKT01887	PYPKT01887 - 02/07/2025 PAYROLL - Pay 2/7/2025 - 02/07/2025 PAYROLL: 1/18/2025-1/31/2025	300.0	03-71-51540	03	71	51540	COUNTY HEALTH INSURANCE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	COUNTY HEALTH INSURANCE
6674	02/21/2025	PYPKT01896	PYPKT01896	PYPKT01896 - 02/21/2025 PAYROLL - Pay 2/21/2025 - 02/21/2025 PAYROLL: 2/1/2025-2/14/2025	300.0	03-71-51540	03	71	51540	COUNTY HEALTH INSURANCE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	COUNTY HEALTH INSURANCE
6675	03/07/2025	PYPKT01917	PYPKT01917	PYPKT01917 - 03/07/2025 PAYROLL - Pay 3/7/2025 - 03/07/2025 PAYROLL: 2/15/2025-2/28/2025	300.0	03-71-51540	03	71	51540	COUNTY HEALTH INSURANCE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	COUNTY HEALTH INSURANCE
6676	03/21/2025	PYPKT01931	PYPKT01931	PYPKT01931 - 03/21/2025 PAYROLL - Pay 3/21/2025 - 03/21/2025 PAYROLL: 3/1/2025-3/14/2025	300.0	03-71-51540	03	71	51540	COUNTY HEALTH INSURANCE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	COUNTY HEALTH INSURANCE
6677	04/04/2025	PYPKT01952	PYPKT01952	PYPKT01952 - 04/04/2025 PAYROLL - Pay 4/4/2025 - 04/04/2025 PAYROLL: 3/15/2025-3/28/2025	300.0	03-71-51540	03	71	51540	COUNTY HEALTH INSURANCE	03 - SPECIAL ROAD AND BRIDGE FUND	Expense	Personnel - Salary	COUNTY HEALTH INSURANCE
